x,corp_code,corp_name,stock_code,modify_date,corp_name_eng,stock_name,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
107,00155382,(주)바이오빌,065940,20191224,"BIOVILL Co.,Ltd.",바이오빌,양수열,K,1801110069806,6218105174,경상남도 양산시 두전길 94,biovill.co.kr,,(055)385-1500,(055)386-7890,20132,19861124,12
108,00362159,(주)웰크론,065950,20190409,Welcron Company Limited,웰크론,이영규,K,1101110860216,1208163730,서울특별시 구로구 디지털로27길 12 주식회사 웰크론,www.welcron.com,www.welcron.com,(02)2107-6600,070-7469-6750,13219,19920527,12
109,00226228,(주)한프,066110,20191126,HANP INC,한프,김형남,K,1101111011561,3018120927,제주특별자치도 제주시 중앙로 217 제주벤처마루 606호,www.baiksanopc.co.kr,,043-536-7561,043-536-7577,26329,19940216,12
110,00221728,(주)하츠,066130,20190514,HAATZ Inc.,하츠,김성식,K,1156110003902,1288106145,경기도 평택시 진위면 동부대로 202,www.haatz.com,,031-370-7500,02-511-7018,28519,19881010,12
111,00411446,(주)큐에스아이,066310,20190327,"Q.S.ICo.,Ltd.",큐에스아이,이청대,K,1615110037709,3128143181,충청남도 천안시 서북구  성거읍 천흥8길 17,www.qsilaser.com,,041-410-5000,041-555-5186,2612,20000707,12
112,00216434,(주)체리부로,066360,20190226,"Cherrybro Co.,Ltd",체리부로,김인식,K,1543110001997,3018112903,충청북도 진천군 이월면 생거진천로 1770,www.cherrybro.com,,043-530-3200,043-533-6685,10121,19910907,12
113,00378220,(주)버킷스튜디오,066410,20191209,"BUCKET STUDIO Co.,Ltd.",버킷스튜디오,이정승,K,1101111646889,1208186617,서울특별시 강남구 언주로135길 21 -,www.towin-global.com,,(02)3452-5079,02-3430-5095,59111,19990205,12
114,00370200,(주)와이오엠,066430,20191203,"Y-OPTICS MANUFACTURE Co., Ltd.",와이오엠,염현규,K,1101111631476,1208186413,부산광역시 강서구 생곡산단1로24번길 51 (생곡동),www.yopticsm.com ,www.yopticsm.com,051-972-7175,051-972-7176,467,19990111,12
115,00401731,LG전자(주),066570,20191231,LG ELECTRONICS INC.,LG전자,"권봉석, 배두용",Y,1101112487050,1078614075,서울특별시 영등포구  여의대로 128 LG트윈타워,www.lge.co.kr,,02-3777-1114,3777-3428,264,20020401,12
116,00301422,우수AMS(주),066590,20190527,"WOOSU AMS CO., LTD.",우수AMS,김선우,K,1943110003995,6088121958,경남 창원시 신촌동 192-4번지,woosu.co.kr,,(055)2745011,(055)274-5016,303,19950613,12
117,00253985,(주)국보디자인,066620,20200120,KUKBO DESIGN,국보디자인,황창연,K,1101110564066,1028122615,서울특별시 마포구 서교동 477-22,www.ikukbo.com,,(02)738-2700,02-736-1006,424,19880302,12
118,00371740,(주)디스플레이테크,066670,20190227,"Display Tech Co.,Ltd",디스플레이텍,박윤민,K,1760110017077,5138113956,경기도 안성시  공단1로 10 (주)디스플레이테크,www.displaytech.co.kr,,070-7015-3811,031-740-2580,26211,19980804,12
119,00249894,(주)테라젠이텍스,066700,20190329,"THERAGEN ETEX CO.,LTD.",테라젠이텍스,"고진업, 류병환, 황태순",K,1101110724107,1338122943,경기도 안산시 단원구 산단로 68번길 58(초지동),www.thera-gen.com,,(031)497-4100,0234638111,21210,19900927,12
120,00249441,(주)씨씨에스충북방송,066790,20191219,"KOREA CABLE T.V CHUNG-BUK SYSTEM CO., LTD.",씨씨에스,이현무 (단독대표이사),K,1511110009906,3038118621,충북 충주시 용산동 35,www.ccstv.co.kr,,043-850-7104,0438553301,60222,19970715,12
121,00393618,(주)제노텍,066830,20200116,GENOTECH CORP.,제노텍,김재종,N,1601110064157,3148119334,대전광역시 유성구 가정북로 26-69,www.genotech.co.kr ,,042-862-8404,042-862-8406,204,19970708,12
122,00303192,(주)디에이피,066900,20191031,"DAP Co., Ltd",디에이피,"권오일, 최봉윤",K,1244110006602,1398111954,경기도 안성시 미양면 보체리 404-1,www.dapmc.co.kr ,,031-677-0005,031-677-0067,2622,19871128,12
123,00306870,(주)손오공,066910,20190502,"SONOKONGCO.,LTD.",손오공,김종완,K,1201110144999,1398131076,경기도 부천시 원미구 안곡로 266 -,www.sonokong.co.kr,,02-2610-8750,02-2610-8982,467,19961230,12
124,00106641,기아자동차(주),000270,20200113,KIA MOTORS CORPORATION,기아자동차,최준영,Y,1101110037998,1198102316,서울특별시 서초구 헌릉로 12 기아자동차,www.kia.co.kr,,02-3464-1114,02-3464-6813,30121,19441210,12
125,00126089,(주)대유플러스,000300,20191204,"DAYOU PLUS CO.,LTD",대유플러스,조상호,Y,1101110085541,1198101490,광주광역시 광산구 소촌로123번길 40-16 2층(소촌동),www.dayouplus.co.kr,,031-737-7000,0317377100,26410,19671230,12
126,00113508,(주)노루홀딩스,000320,20190718,"NOROO HOLDINGS CO., LTD",노루홀딩스,"한영재,김용기",Y,1341110002878,1238102601,경기도 안양시 만안구  박달로 351,www.norooholdings.co.kr,,02-2191-7700,02-2191-7750,64992,19451101,12
127,00113562,롯데손해보험(주),000400,20200103,"Lotte Non-Life Insurance Co., Ltd.",롯데손해보험,최원진,Y,1101110014459,1048130770,서울특별시 중구  소월로 3 롯데손해보험빌딩,www.lotteins.co.kr,,02-1588-3344,02-757-5737,65121,19460520,12
128,00123541,보해양조(주),000890,20191210,"BOHAE BREWERY CO.,LTD",보해양조,"임지선, 조영석",Y,2011110000036,4118100209,전라남도 목포시  호남로68번길 36 보해양조(주),www.bohae.co.kr,,061-243-3141,(061)242-7001,11122,19521111,12
129,00122472,백광산업(주),001340,20190729,"PAIKKWANG INDUSTRIAL CO.,LTD",백광산업,김성훈,Y,1101110003709,1138101094,전라북도 군산시  임해로 494-16,www.pkic.co.kr,,02-2681-0136,02)2686-9692 063)467-0247,20131,19541125,12
130,00126414,삼성제약(주),001360,20191129,"SAMSUNG PHARMACEUTICAL.CO.,Ltd.",삼성제약,"김상재, 김기호 각자대표",Y,1101110032568,2078100726,경기도 화성시 향남읍 제약공단2길 35 삼성제약(주),www.sspharm.co.kr,,031-353-6681,02-3408-4527,21210,19290815,12
131,00136721,신영증권(주),001720,20190402,"SHINYOUNG SECURITIES CO.,LTD",신영증권,"원종석, 신요환",Y,1101110006612,1168110802,"서울특별시 영등포구 국제금융로8길 16 (여의도동, 신영증권빌딩)",www.shinyoung.com,,02-2004-9000,786-2884,66121,19560225,03
132,00131780,SK네트웍스(주),001740,20200109,SKNetworksCompanyLimited,SK네트웍스,"최신원, 박상규 (각자 대표이사)",Y,1301110005199,1248100718,서울특별시 중구  남대문로 90 5-3 SK네트웍스,www.sknetworks.co.kr,,070-7800-2114,070-7800-0097,467,19560324,12
133,00155638,피에스텍(주),002230,20190910,PoongsungElectric,피에스텍,김 형 민,K,1101110033623,2188103742,서울특별시 성동구 왕십리로 46(성수동1가),www.pstec.co.kr,,031-3408-1790,02-3408-1770,27214,19571212,12
134,00103006,고려제강(주),002240,20200108,"KISWIRE CO.,LTD",고려제강,"이이문, 주종대 (각자대표)",Y,1801110001220,6178100049,부산광역시 수영구 구락로 150,www.kiswire.com,,051-760-1700,051-757-7379,2411,19450922,12
135,00154462,(주)아모레퍼시픽그룹,002790,20190508,AMOREPACIFIC Group,아모레퍼시픽그룹,"서경배, 배동현",Y,1101110026644,1068100011,서울특별시 용산구 한강대로 100 (한강로2가),www.apgroup.com,,02-6040-5114,02-6040-6349,20423,19590306,12
136,00167208,흥아해운(주),003280,20191129,"HEUNG-A SHIPPING CO.,LTD.",흥아해운,이환구,Y,1101110515275,1208162522,"서울특별시 중구 남대문로9길 39 서울시 중구 남대문로9길 39(을지로1가, 부림빌딩) 8층",www.heung-a.co.kr,,02-3449-3000,3449-3185,50112,19611208,12
137,00162993,한일홀딩스(주),003300,20191127,"HANIL HOLDINGS CO.,LTD.",한일홀딩스,"허기호, 전근식(각자대표)",Y,1101110040165,2208103255,서울특별시 강남구  강남대로 330 우덕빌딩,www.hanil.com,,02-550-7901,02-550-7999,23311,19611228,12
138,00112457,대주산업(주),003310,20190329,Daejoo Inc.,대주산업,정석원,K,1101110036148,2078139347,서울특별시 광진구 구의강변로 44 (구의동),www.daejooind.co.kr,,02  -2201-8107,02-2201-6841,1080,19620116,12
139,00138242,쌍용자동차(주),003620,20200121,"SSANGYONG MOTOR CO.,LTD",쌍용자동차,예병태,Y,1101110035132,1258114248,경기도 평택시  동삭로 455-12,www.smotor.com,,031-610-1114,02-3469-6992,301,19621206,12
140,00122056,미창석유공업(주),003650,20190225,"MICHANG OIL IND CO.,LTD",미창석유공업,유재순,Y,1801110000537,6018108046,부산광역시 영도구 해양로 241 미창석유,www.michang.co.kr,,051-403-6441,051-403-6440,19221,19621227,12
141,00108038,엔피씨(주),004250,20191210,National Plastic Company Limited,엔피씨,최병민,Y,1101110212699,1348126904,경기도 안산시 단원구  해안로 289 엔피씨(주),www.npc.co.kr,,031-362-2851,031-360-7501,22232,19650529,12
142,00117188,(주)효성,004800,20200106,HYOSUNG CORPORATION,효성,"Hyun-Joon Cho, Kyoo-Young Kim",Y,1101110030497,1058159519,서울특별시 마포구  마포대로 119 (공덕동),www.hyosung.com,,02-707-7000,707-6498,649,19661103,12
143,00114093,(주)덕성,004830,20190226,"DCKSUNG CO.,LTD",덕성,이봉근,Y,1341110000096,1238100243,경기도 수원시 영통구  신원로 25,www.duksung21.com,,031-204-0781,0343) 470 _ 2007,22214,19661110,12
144,00168331,(주)국동,005320,20190228,KUKDONG CORPORATION,국동,변상기,Y,1101110084767,2188106865,"서울특별시 동대문구 천호대로 405 7,8층(장안동,동보빌딩)",www.kd.co.kr,,02-3407-7710,02-2243-7779,46413,19671208,12
145,00125521,에스엘(주),005850,20190516,SL CORPORATION,에스엘,"이충곤,이성엽,김한영",Y,1701110000034,5048100078,대구광역시 북구 검단공단로 32 -,www.slworld.com,,053-850-8511,0538508558,303,19681107,12
146,00162911,한일사료(주),005860,20190228,HANIL FEED Co.Ltd,한일사료,차상협,K,1345110004008,1358105182,경기도 용인시 기흥구 하갈로 127(하갈동),www.hanilfeed.com,,031 -280 -4025,0312813714,1080,19681126,12
147,00111421,(주)휴니드테크놀러지스,005870,20190221,HUNEED TECHNOLOGIES,휴니드테크놀러지스,신종석,Y,1341110005202,1238106174,인천광역시 연수구  벤처로 87,www.huneed.com,,032-457-6000,032-457-6040,2642,19681211,12
148,00159810,(주)카프로,006380,20191129,CAPRO CORPORATION,카프로,권용대,Y,1101110111825,1018124186,서울특별시 중구 을지로 51 교원내외빌딩 14F,www.hcccapro.co.kr,,02-399-1200,02-732-4214,20119,19691230,12
149,00164672,한일현대시멘트(주),006390,20190724,"HANIL HYUNDAI CEMENT CO.,LTD",한일현대시멘트,장오봉,Y,1101110111867,2148124240,서울특별시 강남구 강남대로 330 역삼동 우덕빌딩,WWW.HANILHDCEMENT.COM,,02-520-2114,520-2118,23311,19691230,12
150,00124805,(주)푸른상호저축은행,007330,20200113,Pureun Mutual Savings Bank,푸른저축은행,송명구 (단독대표),K,1101110117211,1148164092,서울특별시 서초구 강남대로 581,www.pureunbank.co.kr,,02  -545 -9000,02-545-0565,64132,19710629,12
151,00116949,(주)디티알오토모티브,007340,20190611,DTR AUTOMOTIVE CORPORATION,디티알오토모티브,김상헌 김원종,Y,1845110000642,6218101580,울산광역시 울주군 온산읍 처용산업2길 12 디티알 오토모티브,www.x-probattery.co.kr,,055-380-5800,055)370-7764,28202,19710623,12
152,00150536,진양제약(주),007370,20190226,"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,최재준,K,1101110233629,2148110673,서울특별시 서초구  효령로 231,www.jinyangpharm.co.kr,,02-3470-0300,02-3470-0390,21210,19780607,12
153,00116301,(주)NI스틸,008260,20191211,"NI STEEL CO.,LTD",NI스틸,배종민,Y,1101110137491,2148171272,서울특별시 동작구 동작대로 35 -,www.hcr4u.com,,02-758-6789,(02)   758-6787,2419,19721214,12
154,00144021,원풍물산(주),008290,20190218,WonpungMulsan,원풍물산,"이원기,이두식",K,1201110001769,1378101974,인천광역시 서구 가좌동 539-3,www.wonpung.com,,02-569-0433(#310),02-569-0434,14111,19721220,12
155,00140946,한솔로지스틱스(주),009180,20190805,"Hansol Logistics CO., Ltd",한솔로지스틱스,황규호,Y,1101110150659,1028141359,서울특별시 중구 을지로 100 파인애비뉴 B동 22층,www.hansollogistics.com,,02-3287-7400,02-6031-0981,5299,19730814,12
156,00111111,(주)대양금속,009190,20190725,"DAIYANG METAL CO.,LTD",대양금속,조상종,Y,1201110002212,1348132459,충청남도 예산군  신암면 추사로 146-8,www.daiyangmetal.co.kr,,041-333-4675,041-333-2640,24122,19730822,12
157,00140964,(주)영원무역홀딩스,009970,20191226,"Youngone Holdings Co., Ltd",영원무역홀딩스,성래은,Y,1101110165830,1108123629,서울특별시 중구 만리재로 159 (주)영원무역,-,,02-390-6000,3906604,64992,19740620,12
158,00160205,한국내화(주),010040,20191203,"KOREA REFRACTORIES CO.,LTD",한국내화,"김상배,김용민(각자대표)",Y,1846110000319,6228106900,충청남도 당진시  송산면 무수들길 370,www.fskrc.co.kr,,041-359-2200,041-359-2299,2321,19740624,12
159,00105961,엘지이노텍(주),011070,20200122,"LG INNOTEK CO.,LTD",LG이노텍,정철동,Y,1101110192180,1058174316,서울특별시 강서구 마곡중앙10로 30 LG사이언스파크,www.lginnotek.co.kr,,02-3777-1114,(02)3777-0241,262,19760224,12
160,00142713,(주)형지아이앤씨,011080,20200114,HYUNGJI Innovation and Creative Company Limited,형지I&C,최혜원,K,1101110192271,1198105079,"서울특별시 강남구 도곡로 206 (도곡동, 지오빌딩)",www.woosunginc.com,,02 -2107 -6513,02-2107-6544,1419,19760225,12
161,00141477,영흥철강(주),012160,20191209,"YOUNG HEUNG IRON & STEEL CO., LTD.",영흥철강,최영민,Y,1942110000191,6098102065,충청남도 보령시 주교면 관창공단길 50 -,youngwire.com,,02-2077-8522,02-2077-8512,24123,19770420,12
162,00145437,주식회사 키위미디어그룹,012170,20191202,"Kiwi Media Group Co.,Ltd",키위미디어그룹,정철웅,Y,1101110253908,1058104294,"서울특별시 강남구 언주로 729 8층(논현동, 마스터스빌딩)",www.kiwimediagroup.com,,02-769-4799,02-769-4777,591,19770421,12
163,00102618,계양전기(주),012200,20190904,"KEYANG ELECTRIC MACHINERY CO.,LTD",계양전기,정한수,Y,1101110212889,1048134422,서울특별시 강남구 테헤란로 508 (대치동)해성2빌딩 2층,www.keyang.co.kr,www.keyang.co.kr,02-559-6800,02-559-6860,29194,19770427,12
164,00159786,(주)유니드,014830,20190503,"UNID CO.,LTD",유니드,"이화영, 정의승(2인, 각자 대표이사)",Y,1101110275069,1048124846,서울특별시 중구  을지로5길 19,www.unid.co.kr,,02-3709-9500,02)774-7591,20129,19800510,12
165,00132628,성문전자(주),014910,20190905,"SUNGMOON ELECTRONICS CO.,LTD",성문전자,신준섭,Y,1311110005114,1298105116,경기도 평택시  세교산단로 61,www.smec-korea.co.kr,,031-650-2800,031-692-4141,26291,19800711,12
166,00161976,한세예스24홀딩스(주),016450,20190918,"HANSAE YES24 HOLDINGS CO., LTD ",한세예스24홀딩스,"김동녕, 김석환(각자 대표이사)",Y,1201110019382,1378108720,서울특별시 영등포구 은행로 30 중소기업중앙회 6층,www.hansaeyes24.com,,02-3779-0800,02-2139-0890,1419,19821118,12
167,00158565,한국알콜산업(주),017890,20190327,KoreaAlcoholIndustrial,한국알콜,"지용석,강성우,김정수,주성호",K,1812110003728,6108105494,경기도 용인시 기흥구 탑실로35번길 14 (공세동),www.ka.co.kr,,031-881-8000,031-282-6859,204,19840727,12
168,00152729,광전자(주),017900,20200109,AUK CORP,광전자,이석렬,Y,2149110002560,4038102808,전라북도 익산시 약촌로8길 62-8 (어양동),www.auk.co.kr,,063-839-1111,063-839-2004,2612,19840731,12
169,00165583,(주)E1,017940,20200109,E1 Corporation,E1,구자용 사장,Y,1101110381387,1148116585,서울특별시 용산구 한강대로 92 LS용산타워,www.e1.co.kr,,02-3441-4114,(02) 6204-1407,46713,19840906,12
170,00108913,(주)대교,019680,20190219,"DAEKYO CO.,LTD",대교,박수완,Y,1101110514029,1128141114,서울특별시 관악구 보라매로 3길 23 (보라매동 729-21) 대교타워,www.daekyo.co.kr,http://company.daekyo.com,02-829-1114,070-4275-0717,851,19861220,12
171,00153278,(주)서연탑메탈,019770,20190329,"SEOYON TOPMETAL CO., LTD.",서연탑메탈,"최원재, 류병완(각자대표이사)",K,1101110519003,1398102284,"인천광역시 남동구  청능대로410번길 40 고잔동,남동공단",www.seoyontop.com,,032-820-3216,032-816-3484,29294,19870205,12
172,00148531,제일제강공업(주),023440,20191204,JeilSteelMfg,제일제강,노금희,K,1101110045347,1348115426,"경기도 안산시 단원구  시화로 60, 301 (성곡동, 시화공단4다)",www.jeilsteel.co.kr,,031-499-0776,031-498-1035,24121,19640718,12
173,00115065,(주)동남합성,023450,20190228,"DONGNAMCHEMICALCO.,LTE.",동남합성,"김정돈, 박미령 (각자대표)",Y,1101110057012,1228117945,충청남도 공주시 탄천면 탄천산업단지길 80-61 -,www.dongnamchem.com,,041-840-3100,041-858-7001,201,19651001,12
174,00149266,씨앤에이치(주),023460,20190322,"CNH C0., LTD.",CNH,"임영기,김양수(각자 대표이사)",K,1243110025539,1308126203,"경기도 부천시 원미구 상일로 120 411(상동,송내리더스텔)",www.cnhcap.co.kr,,02-3287-0700,02-3287-5100,642,19890823,12
175,00114154,덕양산업(주),024900,20191203,"DUCKYANG INDUSTRY CO.,LTD",덕양산업,"윤성희,손동인(각자대표이사)",Y,1812110000922,6208101234,울산광역시 북구  효암로 366,www.duckyang.co.kr,,052-219-1114,052-287-3130,303,19770711,12
176,00102353,경창산업(주),024910,20190517,KyungchangIndustrial,경창산업,"손일호,이동현",K,1701110007733,5038104241,대구광역시 달서구 성서로35길 6 월암동,www.kc.co.kr,,053 -560 -0141,0537182401,30331,19770622,12
